Bore ID,Postcode,Suburb,Area,Latitude,Longitude,Temperature (C),EC (uS/cm),WaterQuantity(mAHD)
49679,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-34.96514742,141.0454594,24.37 ,5352.42 ,47.06 
49950,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.51580455,141.3191137,19.20 ,1251.50 ,73.00 
49951,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.73951732,141.373915,20.54 ,1651.84 ,102.24 
49952,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.51729062,141.3194748,18.59 ,1156.52 ,#N/A
49987,3533,BIMBOURIE,GRAMPIANS WIMMERA MALLEE,-35.36702804,142.7645892,21.83 ,186376.33 ,60.60 
49988,3533,BIMBOURIE,GRAMPIANS WIMMERA MALLEE,-35.36694329,142.7645602,15.69 ,338.00 ,60.89 
49989,3533,BIMBOURIE,BIMBOURIE,-35.30941087,142.7671796,18.31 ,793.00 ,60.26 
49990,3533,BIMBOURIE,GRAMPIANS WIMMERA MALLEE,-35.3094272,142.7671849,17.28 ,720.00 ,59.79 
49991,3533,BIMBOURIE,GRAMPIANS WIMMERA MALLEE,-35.30898675,142.767055,20.37 ,117351.11 ,61.31 
50073,3099,ARTHURS CREEK,Lower Murray Water,-34.73703049,142.1265716,14.72 ,228.00 ,35.78 
50074,3757,BRUCES CREEK,Lower Murray Water,-34.7337812,142.0492139,21.46 ,103474.00 ,35.52 
50075,3757,BRUCES CREEK,Lower Murray Water,-34.73999522,142.0194169,21.33 ,89785.78 ,34.86 
50305,3584,LAKE BOGA,GOULBURN-MURRAY,-35.46745438,143.6675356,18.00 ,46700.00 ,71.50 
50306,3584,LAKE BOGA,GOULBURN-MURRAY,-35.46742187,143.6675506,18.00 ,43500.00 ,71.54 
50307,3584,LAKE BOGA,GOULBURN-MURRAY,-35.46750797,143.6674927,18.00 ,43200.00 ,71.21 
50308,3584,LAKE BOGA,GOULBURN-MURRAY,-35.46751631,143.6674375,18.50 ,44900.00 ,71.36 
50309,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.4957739,143.731347,19.83 ,60333.33 ,72.49 
50310,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.49578464,143.7313464,19.33 ,60166.67 ,72.42 
50311,3740,BUCKLAND,GOULBURN-MURRAY,-35.45694403,143.6899545,18.00 ,38500.00 ,72.84 
50312,3740,BUCKLAND,BOGA,-35.45700683,143.6899676,18.00 ,68500.00 ,72.90 
50313,3740,BUCKLAND,GOULBURN-MURRAY,-35.45697105,143.6899554,18.00 ,58900.00 ,72.80 
50314,3739,EUROBIN,GOULBURN-MURRAY,-35.55826787,143.6819754,18.00 ,38000.00 ,74.14 
50315,3739,EUROBIN,GOULBURN-MURRAY,-35.55827618,143.6819385,18.00 ,49300.00 ,74.84 
50316,3739,EUROBIN,GOULBURN-MURRAY,-35.55827549,143.6818963,18.50 ,50800.00 ,74.84 
50317,3739,EUROBIN,GOULBURN-MURRAY,-35.55827399,143.6818425,18.50 ,45500.00 ,74.03 
50318,3740,BUCKLAND,GOULBURN-MURRAY,-35.41854039,143.7159307,18.50 ,22600.00 ,70.86 
50319,3740,BUCKLAND,GOULBURN-MURRAY,-35.41853167,143.7159297,18.00 ,20600.00 ,71.12 
50320,3740,BUCKLAND,GOULBURN-MURRAY,-35.4185778,143.7159306,18.00 ,1437.00 ,71.01 
50321,3740,BUCKLAND,GOULBURN-MURRAY,-35.44639333,143.7336804,18.00 ,28400.00 ,72.13 
50322,3740,BUCKLAND,GOULBURN-MURRAY,-35.44640716,143.7336902,17.00 ,28300.00 ,71.86 
50323,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.48911405,143.7025449,19.00 ,49700.00 ,72.09 
50324,3585,CASTLE DONNINGTON,GOULBURN-MURRAY,-35.48912174,143.7025677,19.00 ,55000.00 ,71.94 
50325,3584,LAKE BOGA,GOULBURN-MURRAY,-35.44772449,143.6634997,15.34 ,551.00 ,75.13 
50326,3584,LAKE BOGA,GOULBURN-MURRAY,-35.44771175,143.6634971,18.32 ,712.00 ,75.15 
50327,3584,LAKE BOGA,GOULBURN-MURRAY,-35.44769797,143.6634967,17.16 ,446.00 ,75.12 
50328,3584,LAKE BOGA,BOGA,-35.44948411,143.6681255,20.36 ,420.00 ,83.18 
50329,3584,LAKE BOGA,BOGA,-35.44948916,143.6681213,13.60 ,583.00 ,83.13 
50332,3740,BUCKLAND,GOULBURN-MURRAY,-35.41122731,143.6759292,17.21 ,178.00 ,70.40 
50333,3740,BUCKLAND,GOULBURN-MURRAY,-35.41120773,143.6759343,13.27 ,236.00 ,70.41 
50334,3584,LAKE BOGA,GOULBURN-MURRAY,-35.44993738,143.670868,18.98 ,619.00 ,75.16 
50335,3584,LAKE BOGA,GOULBURN-MURRAY,-35.44996787,143.6708749,16.73 ,370.00 ,75.08 
50349,3531,BERRIWILLOCK,GRAMPIANS WIMMERA MALLEE,-35.63595934,142.9884711,19.31 ,34398.11 ,71.86 
50786,3558,BURNEWANG,BONN,-36.45675919,144.6790383,20.94 ,774.00 ,0.00 
50787,3558,BURNEWANG,BONN,-36.45699706,144.6913042,14.01 ,279.00 ,0.00 
50788,3683,CHILTERN,GOULBURN-MURRAY,-36.15127466,146.3560371,12.56 ,310.00 ,144.42 
50789,3683,CHILTERN,GOULBURN-MURRAY,-36.15124814,146.3560185,15.85 ,231.00 ,143.44 
50834,3728,BOOMAHNOOMOONAH,GOULBURN-MURRAY,-36.09994564,146.0461252,12.78 ,419.00 ,130.11 
50876,3851,AIRLY,SOUTHERN RURAL,-38.14725438,147.3947009,15.66 ,1811.00 ,5.82 
50893,3527,BUNGULUKE,GOULBURN-MURRAY,-36.11720256,146.2346446,22.50 ,391.00 ,139.02 
50894,3527,BUNGULUKE,BOORHAMAN,-36.11626182,146.2334479,18.57 ,560.00 ,138.24 
50946,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.77706707,141.1524735,35.97 ,1127.98 ,128.31 
50971,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.05227713,143.8140238,16.34 ,182.00 ,89.33 
50972,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.05750129,143.8171239,20.95 ,140.00 ,90.42 
50973,3691,ALLANS FLAT,BOORT,-36.05253148,143.8188848,14.57 ,271.00 ,0.00 
50974,3691,ALLANS FLAT,BOORT,-36.05931948,143.8222579,12.96 ,551.00 ,#N/A
50975,3691,ALLANS FLAT,BOORT,-36.06208847,143.8244429,18.99 ,379.00 ,#N/A
50976,3537,BARRAPORT,GOULBURN-MURRAY,-36.09489082,143.6940203,18.01 ,477.00 ,92.43 
50977,3537,BARRAPORT,GOULBURN-MURRAY,-36.09489983,143.6940206,13.68 ,496.00 ,92.53 
50978,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.05459669,143.6611481,13.81 ,569.00 ,91.97 
50979,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.05459826,143.6611019,16.43 ,617.00 ,91.99 
50980,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.05459119,143.6610834,17.22 ,618.00 ,92.02 
50983,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.01257796,143.7585902,21.10 ,440.00 ,88.18 
50984,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.01252826,143.7586269,13.32 ,486.00 ,88.19 
51001,3730,BATHUMI,GOULBURN-MURRAY,-36.00390982,145.7959371,19.10 ,1460.00 ,120.17 
51003,3730,BATHUMI,GOULBURN-MURRAY,-36.003911,145.7959186,19.40 ,2470.00 ,120.28 
51004,3730,BATHUMI,GOULBURN-MURRAY,-36.09902745,145.8008075,15.55 ,618.00 ,121.22 
51073,3649,KATAMATITE,SHEPPARTON IRRIGATION (GMU),-36.0405405,145.7605227,13.23 ,334.00 ,117.82 
51075,3649,KATAMATITE,BOOSEY,-36.02702886,145.8150607,18.33 ,185.00 ,119.32 
51076,3649,KATAMATITE,BOOSEY,-36.02702886,145.8150607,16.18 ,139.00 ,119.27 
51078,3482,MASSEY,SHEPPARTON IRRIGATION (GMU),-36.06993107,145.8140294,13.34 ,685.00 ,119.97 
51080,3649,KATAMATITE,KATUNGA (GMU),-36.07808368,145.7599783,14.61 ,259.00 ,118.80 
51213,3888,BENDOC,GRAMPIANS WIMMERA MALLEE,-37.19870652,142.3410291,18.14 ,417.00 ,212.05 
51214,3888,BENDOC,GRAMPIANS WIMMERA MALLEE,-37.20912899,142.3414558,15.27 ,419.00 ,211.05 
51215,3888,BENDOC,BOREANG WEST,-37.21206142,142.337296,19.84 ,107.00 ,215.77 
51346,3673,BROKEN CREEK,GRAMPIANS WIMMERA MALLEE,-35.44267081,142.8220837,12.72 ,518.00 ,45.90 
51347,3673,BROKEN CREEK,GRAMPIANS WIMMERA MALLEE,-35.43708318,142.8239,20.96 ,221636.44 ,42.68 
51348,3673,BROKEN CREEK,GRAMPIANS WIMMERA MALLEE,-35.43690822,142.8239883,20.81 ,213564.67 ,43.24 
51350,3673,BROKEN CREEK,GRAMPIANS WIMMERA MALLEE,-35.44263174,142.8218651,16.62 ,468.00 ,44.71 
51351,3673,BROKEN CREEK,NOT KNOWN (GMU),-35.43740718,142.8196995,21.15 ,148.00 ,#N/A
51352,3673,BROKEN CREEK,NOT KNOWN (GMU),-35.43925122,142.8169876,15.43 ,521.00 ,#N/A
51355,3673,BROKEN CREEK,NOT KNOWN (GMU),-35.43875919,142.8197305,15.55 ,266.00 ,#N/A
51356,3673,BROKEN CREEK,NOT KNOWN (GMU),-35.44144619,142.8208926,12.87 ,485.00 ,#N/A
51532,3860,BOISDALE,BRIAGOLONG,-37.83793591,147.003732,18.43 ,389.00 ,58.41 
51726,3516,BRIDGEWATER,GOULBURN-MURRAY,-36.54591527,143.9602578,21.15 ,671.00 ,131.89 
51727,3516,BRIDGEWATER,GOULBURN-MURRAY,-36.54582626,143.996102,18.14 ,440.00 ,129.46 
51729,3516,BRIDGEWATER,GOULBURN-MURRAY,-36.54564167,143.9750226,16.85 ,371.00 ,129.98 
51844,3898,ANGLERS REST,GRAMPIANS WIMMERA MALLEE,-36.91797933,141.204813,18.70 ,2980.00 ,137.79 
51845,3898,ANGLERS REST,GRAMPIANS WIMMERA MALLEE,-36.87807133,141.1808502,15.37 ,433.00 ,135.33 
51846,3898,ANGLERS REST,GRAMPIANS WIMMERA MALLEE,-36.90627674,141.1946776,18.24 ,2294.25 ,133.44 
52322,3971,ALBERTON,SEACOMBE (GMU),-38.55941808,146.797528,19.35 ,101.00 ,0.00 
52363,3579,APPIN,GOULBURN-MURRAY,-35.81010257,143.6952473,18.00 ,423.00 ,96.68 
52364,3579,APPIN,GOULBURN-MURRAY,-35.81011566,143.6953428,18.13 ,504.00 ,96.75 
52365,3579,APPIN,BUDGERUM EAST,-35.81007644,143.6954439,20.33 ,163.00 ,96.97 
52367,3747,BEECHWORTH,GRAMPIANS WIMMERA MALLEE,-35.77099358,143.5348886,14.50 ,288.00 ,86.81 
52368,3747,BEECHWORTH,GRAMPIANS WIMMERA MALLEE,-35.77099361,143.5349556,15.10 ,770.00 ,86.74 
52515,3363,CRESWICK,GOULBURN-MURRAY,-37.41300029,144.0533497,20.55 ,630.00 ,#N/A
52752,3860,BOISDALE,SOUTHERN RURAL,-37.97353149,146.9997371,15.30 ,422.00 ,33.84 
52753,3851,AIRLY,SOUTHERN RURAL,-38.06856129,147.0255119,16.13 ,391.00 ,14.34 
52754,3851,AIRLY,SOUTHERN RURAL,-38.08318123,147.0208152,14.35 ,323.00 ,8.07 
52896,3730,BATHUMI,GOULBURN-MURRAY,-36.01955898,146.119201,21.34 ,739.00 ,132.24 
52897,3730,BATHUMI,GOULBURN-MURRAY,-36.01953788,146.1192002,13.29 ,572.00 ,131.58 
52898,3730,BATHUMI,GOULBURN-MURRAY,-36.01957294,146.1191984,17.81 ,525.00 ,131.59 
53125,3665,LOCKSLEY,GOULBURN-MURRAY,-36.71542453,145.309704,14.55 ,278.00 ,126.89 
53514,3379,BORNES HILL,SOUTHERN RURAL,-37.55812409,142.5466737,13.52 ,409.00 ,263.83 
53515,3379,BORNES HILL,SOUTHERN RURAL,-37.54637511,142.5673852,20.96 ,530.00 ,249.13 
53516,3293,GLENTHOMPSON,GRAMPIANS WIMMERA MALLEE,-37.60078605,142.5556143,20.65 ,800.00 ,273.37 
53517,3379,BORNES HILL,SOUTHERN RURAL,-37.56884018,142.5854509,18.31 ,782.00 ,252.18 
53518,3379,BORNES HILL,SOUTHERN RURAL,-37.55033241,142.4532215,20.11 ,507.00 ,250.30 
53519,3379,BORNES HILL,SOUTHERN RURAL,-37.55038223,142.4532986,21.02 ,605.00 ,250.22 
53661,3558,BURNEWANG,GOULBURN-MURRAY,-36.45925861,144.6689808,19.65 ,432.00 ,123.20 
53671,3558,BURNEWANG,GOULBURN-MURRAY,-36.52806262,144.8586569,18.47 ,181.00 ,106.31 
53672,3558,BURNEWANG,GOULBURN-MURRAY,-36.52805451,144.858742,18.78 ,234.00 ,106.20 
53673,3730,BATHUMI,GOULBURN-MURRAY,-35.98107564,145.8776655,17.90 ,453.00 ,123.06 
53674,3480,AREEGRA,GOULBURN-MURRAY,-36.02624623,145.8773459,17.99 ,830.00 ,122.51 
53675,3730,BATHUMI,GOULBURN-MURRAY,-35.98105275,145.8777499,11.94 ,3317.00 ,122.69 
53676,3480,AREEGRA,GOULBURN-MURRAY,-36.02623772,145.877369,21.12 ,369.00 ,122.09 
53677,3730,BATHUMI,GOULBURN-MURRAY,-35.98112607,145.8776877,17.61 ,72.33 ,123.26 
53678,3480,AREEGRA,GOULBURN-MURRAY,-36.02622584,145.8773732,13.12 ,524.00 ,121.96 
53679,3482,MASSEY,GOULBURN-MURRAY,-36.0698917,145.8854582,15.36 ,586.00 ,124.66 
53709,3480,AREEGRA,BURRAMINE,-36.02130249,145.8472741,13.46 ,544.00 ,123.00 
53710,3480,AREEGRA,BURRAMINE,-36.02130249,145.8472741,12.91 ,329.00 ,123.04 
53711,3482,MASSEY,BURRAMINE,-36.07003666,145.8526708,18.69 ,344.00 ,122.01 
54274,3875,BAIRNSDALE,SOUTHERN RURAL,-37.45045064,141.0970131,14.20 ,530.00 ,82.44 
54342,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.23716283,144.0839038,16.20 ,989.00 ,101.25 
54343,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.23716798,144.084115,21.28 ,533.00 ,101.23 
54346,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.237156,144.083993,21.21 ,453.00 ,100.99 
54347,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.23716419,144.0839594,18.47 ,746.00 ,101.05 
54348,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.24869342,144.0774336,13.14 ,516.00 ,103.30 
54349,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.24865631,144.0773905,20.70 ,4880.00 ,103.14 
54350,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.24857446,144.0773602,19.70 ,5000.00 ,103.26 
54351,3517,BEARS LAGOON,GOULBURN-MURRAY,-36.24850298,144.0773851,20.48 ,173.00 ,102.96 
54352,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.23716039,144.0838038,13.04 ,279.00 ,101.14 
54408,3631,ARCADIA,GOULBURN-MURRAY,-36.45653796,145.5954511,16.67 ,373.00 ,127.43 
54409,3631,ARCADIA,GOULBURN-MURRAY,-36.45654307,145.5954486,20.82 ,711.00 ,127.44 
54455,3561,BALLENDELLA,SHEPPARTON IRRIGATION (GMU),-36.39894587,144.8575618,13.50 ,516.00 ,103.99 
54456,3623,CARAG CARAG,GOULBURN-MURRAY,-36.48441077,144.9050026,20.87 ,112.00 ,105.28 
54458,3623,CARAG CARAG,GOULBURN-MURRAY,-36.43228215,144.8861538,18.80 ,23600.00 ,104.55 
54459,3623,CARAG CARAG,GOULBURN-MURRAY,-36.48440686,144.9048668,13.37 ,318.00 ,105.08 
54574,3351,BERRINGA,SOUTHERN RURAL,-37.56569502,143.7100365,18.07 ,174.00 ,#N/A
54575,3352,ADDINGTON,UNINCORPORATED (GMU),-37.5365281,143.7402999,15.48 ,133.00 ,#N/A
54596,3352,ADDINGTON,UNINCORPORATED (GMU),-37.5365281,143.7402999,16.65 ,725.00 ,#N/A
54597,3352,ADDINGTON,CARDIGAN,-37.5365281,143.7402999,19.08 ,798.00 ,#N/A
54598,3352,ADDINGTON,SOUTHERN RURAL,-37.53674275,143.7401765,15.64 ,676.00 ,414.83 
54612,3512,CARINA,GRAMPIANS WIMMERA MALLEE,-35.23951061,141.0416425,14.49 ,381.00 ,94.31 
54613,3463,BARINGHUP,MURRAYVILLE (GMU),-35.28492608,140.9747477,19.34 ,536.00 ,99.90 
54636,3463,BARINGHUP,GRAMPIANS WIMMERA MALLEE,-35.28733099,140.9759599,19.46 ,1659.92 ,#N/A
54642,3512,CARINA,GRAMPIANS WIMMERA MALLEE,-35.23945471,141.0416003,21.42 ,1476.77 ,#N/A
54981,3678,BOBINAWARRAH,GOULBURN-MURRAY,-36.27886161,146.3676434,15.00 ,588.00 ,152.31 
55219,3537,BARRAPORT,CHILTERN,-36.1703781,146.5913388,17.75 ,633.00 ,206.35 
55220,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.1563674,146.5796027,18.88 ,373.00 ,197.86 
55292,3669,BOHO,GRAMPIANS WIMMERA MALLEE,-35.64605792,142.5286773,18.86 ,329.00 ,83.53 
55293,3669,BOHO,CHIPRICK,-35.66948675,142.5285778,16.25 ,764.00 ,86.95 
55506,3272,MORTLAKE,SOUTHERN RURAL,-37.91558753,142.7507392,15.83 ,206.00 ,193.14 
55507,3379,BORNES HILL,SOUTHERN RURAL,-37.90059959,142.696516,15.71 ,223.00 ,153.05 
55521,3379,BORNES HILL,SOUTHERN RURAL,-37.87602042,142.7012461,19.35 ,648.00 ,#N/A
55938,3418,BROUGHTON,SHEPPARTON IRRIGATION (GMU),-35.85515378,145.0909015,13.90 ,104.00 ,99.27 
56029,3568,BURKES BRIDGE,COHUNA,-35.77664371,144.2237186,18.08 ,11042.50 ,80.65 
56030,3568,BURKES BRIDGE,COHUNA,-35.77656871,144.2236216,18.02 ,21700.00 ,80.61 
56252,3351,BERRINGA,SOUTHERN RURAL,-37.86624042,143.5933699,17.79 ,334.00 ,199.66 
56253,3351,BERRINGA,SOUTHERN RURAL,-37.86622492,143.5934396,13.31 ,449.00 ,#N/A
56413,3608,BAILIESTON,CONGA WONGA,-35.38281527,141.8527522,19.55 ,742.00 ,51.72 
56415,3634,BUNBARTHA,MID GOULBURN (GMU),-36.27374486,145.457035,15.57 ,661.00 ,111.09 
56416,3634,BUNBARTHA,SHEPPARTON IRRIGATION (GMU),-36.26879245,145.4927554,18.02 ,778.00 ,#N/A
56417,3634,BUNBARTHA,SHEPPARTON IRRIGATION (GMU),-36.2381247,145.4560664,21.11 ,219.00 ,108.13 
56418,3634,BUNBARTHA,GOULBURN-MURRAY,-36.27475167,145.4949628,21.11 ,709.00 ,112.21 
56422,3634,BUNBARTHA,GOULBURN-MURRAY,-36.27622751,145.4333171,19.80 ,8931.00 ,109.28 
56424,3634,BUNBARTHA,GOULBURN-MURRAY,-36.19916172,145.4572033,18.70 ,595.00 ,107.65 
56425,3634,BUNBARTHA,GOULBURN-MURRAY,-36.19914773,145.457181,15.58 ,31650.00 ,106.94 
56426,3634,BUNBARTHA,GOULBURN-MURRAY,-36.27624577,145.4333347,13.03 ,553.00 ,108.73 
56427,3634,BUNBARTHA,GOULBURN-MURRAY,-36.27624287,145.4333057,18.70 ,12190.00 ,109.15 
56444,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.94139562,142.028973,14.11 ,440.00 ,163.97 
56497,3851,AIRLY,SOUTHERN RURAL,-38.16530162,147.0641493,16.87 ,220.00 ,22.56 
56514,3629,ARDMONA,GOULBURN-MURRAY,-36.2767714,145.295324,12.72 ,516.00 ,107.63 
56515,3629,ARDMONA,GOULBURN-MURRAY,-36.27658379,145.2953162,16.50 ,744.00 ,106.94 
56527,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.81298343,147.4951648,19.31 ,438.00 ,0.00 
56528,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.80868287,147.4944896,17.06 ,359.00 ,14.99 
56529,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.80347667,147.4953364,21.04 ,254.00 ,16.66 
56530,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.81314789,147.4936038,14.13 ,732.00 ,14.95 
56531,3865,LINDENOW,WY YUNG ZONE 2,-37.79574166,147.4592146,19.21 ,528.00 ,20.50 
56532,3865,LINDENOW,WY YUNG ZONE 2,-37.79002396,147.4603542,16.11 ,104.00 ,20.87 
56533,3875,BAIRNSDALE,SOUTHERN RURAL,-37.79454681,147.440587,17.42 ,729.00 ,21.97 
56534,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.78829679,147.4417984,17.74 ,793.00 ,23.15 
56535,3875,BAIRNSDALE,SOUTHERN RURAL,-37.78350112,147.4427189,15.80 ,1002.00 ,21.18 
56536,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.79301589,147.4221571,14.48 ,396.00 ,26.05 
56537,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.78822454,147.4230999,15.03 ,589.00 ,25.75 
56538,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.78253344,147.4242531,21.35 ,592.00 ,24.80 
56539,3875,BAIRNSDALE,SOUTHERN RURAL,-37.78401468,147.4098635,18.41 ,615.00 ,26.72 
56540,3875,BAIRNSDALE,SOUTHERN RURAL,-37.7887571,147.4089147,20.61 ,662.00 ,27.33 
56541,3875,BAIRNSDALE,COONGULMERANG,-37.79038462,147.4006988,12.52 ,576.00 ,29.46 
56545,3304,BESSIEBELLE,SOUTHERN RURAL,-37.92299238,147.4042923,14.14 ,191.00 ,45.86 
56546,3875,BAIRNSDALE,SOUTHERN RURAL,-37.79050759,147.4010098,15.34 ,635.00 ,28.94 
56547,3875,BAIRNSDALE,COONGULMERANG,-37.79176521,147.4045364,20.46 ,774.00 ,28.81 
56548,3875,BAIRNSDALE,SOUTHERN RURAL,-37.78902685,147.4088662,15.80 ,781.00 ,28.30 
56549,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.794723,147.4137937,16.96 ,571.00 ,27.16 
56550,3875,BAIRNSDALE,SOUTHERN RURAL,-37.78797038,147.4231973,12.73 ,193.00 ,26.58 
56551,3875,BAIRNSDALE,WY YUNG ZONE 2,-37.79326864,147.4220776,20.09 ,112.00 ,26.15 
56552,3865,LINDENOW,WY YUNG ZONE 2,-37.80172796,147.4770083,13.66 ,470.00 ,18.36 
56553,3865,LINDENOW,WY YUNG ZONE 2,-37.79501797,147.4782957,17.80 ,7604.00 ,18.29 
56744,3865,LINDENOW,SOUTHERN RURAL,-37.79223888,147.4787545,15.80 ,1212.00 ,19.34 
56747,3478,AVON PLAINS,COONOOER EAST,-36.47101691,143.31499,17.64 ,615.00 ,151.68 
56922,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.41803668,145.5225818,17.19 ,233.00 ,18.63 
57134,3559,AVONMORE,GOULBURN-MURRAY,-36.48430794,144.8293756,12.69 ,673.00 ,107.47 
57135,3559,AVONMORE,GOULBURN-MURRAY,-36.48427455,144.8292544,12.75 ,416.00 ,107.25 
57176,3500,MILDURA,CRANBOURNE,-38.0840732,145.2949075,14.43 ,580.00 ,49.46 
57178,3977,CANNONS CREEK,CRANBOURNE,-38.1217317,145.2695055,13.66 ,676.00 ,71.16 
57179,3977,CANNONS CREEK,SOUTHERN RURAL,-38.1186336,145.2701175,15.96 ,437.00 ,72.24 
57180,3977,CANNONS CREEK,CRANBOURNE,-38.12289538,145.2687511,14.67 ,432.00 ,73.99 
57505,3251,BEEAC,SOUTHERN RURAL,-38.07548954,143.7183392,18.45 ,172.00 ,120.64 
57506,3251,BEEAC,SOUTHERN RURAL,-38.0755038,143.7183225,20.38 ,136.00 ,121.61 
57539,3363,CRESWICK,GOULBURN-MURRAY,-37.39581754,143.8691115,19.39 ,311.00 ,424.67 
57685,3301,BOCHARA,SOUTHERN RURAL,-37.75296492,142.1185799,20.76 ,592.00 ,233.69 
57909,3015,NEWPORT,SOUTHERN RURAL,-37.84026936,144.8701521,19.35 ,8426.67 ,13.16 
57920,3012,BROOKLYN,CUT-PAW-PAW,-37.80862654,144.8567931,16.84 ,675.00 ,#N/A
57921,3012,BROOKLYN,CUT-PAW-PAW,-37.80862654,144.8567931,16.27 ,423.00 ,#N/A
57922,3015,NEWPORT,SOUTHERN RURAL,-37.82599373,144.8946323,28.60 ,19600.00 ,2.82 
57923,3015,NEWPORT,SOUTHERN RURAL,-37.82598953,144.8945892,29.30 ,10200.00 ,3.28 
57924,3015,NEWPORT,SOUTHERN RURAL,-37.83629557,144.8689103,18.69 ,780.00 ,#N/A
57925,3015,NEWPORT,CUT-PAW-PAW,-37.83711453,144.8723313,20.84 ,724.00 ,#N/A
58079,3709,BURROWYE,GRAMPIANS WIMMERA MALLEE,-36.05818493,141.2944422,19.31 ,2375.27 ,136.43 
58111,3709,BURROWYE,GRAMPIANS WIMMERA MALLEE,-36.0582354,141.296534,18.82 ,3005.00 ,134.20 
58264,3608,BAILIESTON,GOULBURN-MURRAY,-36.69190379,145.2370134,18.07 ,308.00 ,125.21 
58265,3608,BAILIESTON,GOULBURN-MURRAY,-36.69186203,145.2370118,20.21 ,306.00 ,124.78 
58266,3608,BAILIESTON,GOULBURN-MURRAY,-36.69203588,145.2370102,13.07 ,691.00 ,125.23 
58267,3610,DHURRINGILE,GOULBURN-MURRAY,-36.61057574,145.2580166,18.20 ,1570.00 ,120.51 
58268,3610,DHURRINGILE,GOULBURN-MURRAY,-36.6105695,145.2580214,13.82 ,597.00 ,119.72 
58298,3610,DHURRINGILE,AVENEL,-36.64642637,145.2742942,15.99 ,293.00 ,122.87 
58448,3401,BLACKHEATH,DARRAGAN,-36.79873896,142.0759624,17.85 ,388.00 ,#N/A
58449,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.8384694,142.1181021,16.38 ,362.00 ,147.33 
58450,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.83849107,142.1181027,20.24 ,769.00 ,148.00 
58451,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.8385151,142.1181001,13.95 ,505.00 ,147.60 
58521,3581,LAKE CHARM,GOULBURN-MURRAY,-35.58748171,143.8193604,19.80 ,38700.00 ,77.14 
58522,3581,LAKE CHARM,GOULBURN-MURRAY,-35.58746818,143.8193441,19.13 ,798.00 ,77.23 
58523,3737,ABBEYARD,GOULBURN-MURRAY,-35.65855645,143.7708144,19.07 ,461.00 ,75.60 
58524,3737,ABBEYARD,GOULBURN-MURRAY,-35.65854661,143.7708394,12.74 ,608.00 ,75.94 
58525,3737,ABBEYARD,GOULBURN-MURRAY,-35.65852826,143.770912,17.12 ,560.00 ,76.22 
58526,3581,LAKE CHARM,GOULBURN-MURRAY,-35.58757578,143.8193311,17.26 ,234.00 ,76.91 
58527,3579,APPIN,GOULBURN-MURRAY,-35.68666635,143.8788954,18.10 ,245.00 ,75.65 
58528,3579,APPIN,GOULBURN-MURRAY,-35.68666548,143.8788864,15.93 ,574.00 ,75.59 
58529,3579,APPIN,DARTAGOOK,-35.67088777,143.8740413,17.20 ,528.00 ,75.58 
58530,3579,APPIN,DARTAGOOK,-35.67090271,143.8740497,18.18 ,648.00 ,75.30 
58531,3579,APPIN,DARTAGOOK,-35.67163504,143.8829078,13.00 ,587.00 ,76.08 
58532,3579,APPIN,DARTAGOOK,-35.67162657,143.8828854,15.11 ,545.00 ,75.73 
